Date,ID,Title,Artist,Playback Count
14/09/2021,579595745,Cold Heart (PNAU Remix),Elton John & Dua Lipa,1447851
14/09/2021,460791620,Arcade,Duncan Laurence,6747602
14/09/2021,579903331,Take My Breath,The Weeknd,1152046
14/09/2021,511164515,Love Again,Dua Lipa,2486267
14/09/2021,577458329,Woo Baby,Pop Smoke Feat. Chris Brown,362654
14/09/2021,583197980,Hurricane,Kanye West,179427
14/09/2021,572701645,Late At Night,Roddy Ricch,869722
14/09/2021,542990923,Chosen,Blxst & Tyga Feat. Ty Dolla $ign,888389
14/09/2021,583860090,Fair Trade,Drake Feat. Travis Scott,118125
14/09/2021,575383634,In Da Getto (Mixed),J Balvin & Skrillex,2126764
14/09/2021,564095965,traitor,Olivia Rodrigo,849305
14/09/2021,582434158,Meet Me At Our Spot (Live),WILLOW & Tyler Cole & THE ANXIETY,138489
14/09/2021,569990487,I Like Dat,T-Pain & Kehlani,571912
14/09/2021,583860079,Girls Want Girls,Drake Feat. Lil Baby,107074
14/09/2021,579394748,Skate,Bruno Mars,593437
14/09/2021,568076990,A-O-K,Tai Verdes,578648
14/09/2021,583860063,No Friends In The Industry,Drake,77255
14/09/2021,546919515,WHOLE LOTTA MONEY,BIA,853388
14/09/2021,564094803,deja vu,Olivia Rodrigo,1809862
14/09/2021,556219151,Sharing Locations,Meek Mill Feat. Lil Durk & Lil Baby,162434
14/09/2021,549819945,Jugaste y Sufrí,Eslabon Armado Feat. DannyLux,406986
14/09/2021,570187620,Todo De Ti,Rauw Alejandro,2884797
14/09/2021,565900902,Wockesha,Moneybagg Yo,820928
14/09/2021,566757210,Come Through,H.E.R. Feat. Chris Brown,605011
14/09/2021,580915207,Rumors,Lizzo Feat. Cardi B,300892
14/09/2021,573270699,Wasting Time [Mixed],Brent Faiyaz Feat. Drake,267486
14/09/2021,568200861,EVERY CHANCE I GET,DJ Khaled Feat. Lil Baby & Lil Durk,956748
14/09/2021,577099928,If I Didn't Love You,Jason Aldean & Carrie Underwood,159253
14/09/2021,578289393,Over The Top,Smiley Feat. Drake,252319
14/09/2021,40111843,Somewhere Only We Know,Keane,7267139
14/09/2021,567381450,Happier Than Ever,Billie Eilish,712804
14/09/2021,570569787,Maybach,42 Dugg Feat. Future,280406
14/09/2021,581315745,Shivers,Ed Sheeran,139588
14/09/2021,538322038,Levitating,Dua Lipa Feat. DaBaby,3799998
14/09/2021,556245712,Chasing After You,Ryan Hurd & Maren Morris,364412
14/09/2021,510700753,Save Your Tears,The Weeknd,8303614
14/09/2021,583860076,Love All,Drake Feat. JAY-Z,55109
14/09/2021,573210085,Thot Shit,Megan Thee Stallion,826536
14/09/2021,572573973,Angles,Wale Feat. Chris Brown,301598
14/09/2021,577874712,Don't Go Yet,Camila Cabello,956380
14/09/2021,561764609,Intro,Lil Moe,63747
14/09/2021,581252838,Essence [Mixed],Wizkid Feat. Tems & Justin Bieber,183181
14/09/2021,583860086,TSU,Drake,42896
14/09/2021,558189802,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,432737
14/09/2021,560275260,Leave The Door Open,Bruno Mars,6495806
14/09/2021,582053152,Borrowed Time (From Rick and Morty: Season 5),Rick and Morty & Tennis,59183
14/09/2021,581625769,Summer Of Love,Shawn Mendes & Tainy,332548
14/09/2021,575816802,Memory,Kane Brown & blackbear,221725
14/09/2021,578537341,You Are My High,DJ Snake,188534
14/09/2021,579745872,Volví,Aventura & Bad Bunny,389887
14/09/2021,583860064,N 2 Deep,Drake Feat. Future,39706
14/09/2021,583860077,Champagne Poetry,Drake,49608
14/09/2021,375987572,Loving Is Easy,Rex Orange County Feat. Benny Sings,872595
14/09/2021,536664474,AIN’T SO,Kwame Feat. Arno Faraji,100209
14/09/2021,411626340,Call Out My Name,The Weeknd,4711430
14/09/2021,583860095,Papi’s Home,Drake,39773
14/09/2021,570834839,Butter,BTS,2862914
14/09/2021,491675299,Things A Man Oughta Know,Lainey Wilson,415362
14/09/2021,580481565,Off The Grid,Kanye West,127869
14/09/2021,556102751,MONTERO (Call Me By Your Name),Lil Nas X,7066808
14/09/2021,152739570,The Windmills Of Your Mind,Dusty Springfield,267251
14/09/2021,542730886,telepatía,Kali Uchis,3878512
14/09/2021,521080740,My Boy,Elvie Shane,494799
14/09/2021,90319038,Collard Greens,Schoolboy Q Feat. Kendrick Lamar,2513731
14/09/2021,582458782,LOT OF ME,Lil Tecca,34253
14/09/2021,543181432,WITHOUT YOU,The Kid LAROI,5127479
14/09/2021,583860065,In The Bible,Drake Feat. Lil Durk & GIV?ON,34809
14/09/2021,61922264,White Rabbit,Jefferson Airplane,2583944
14/09/2021,342158320,Dark Red,Steve Lacy,838528
14/09/2021,566885142,Buy Dirt,Jordan Davis Feat. Luke Bryan,124241
14/09/2021,469270443,Astronaut In The Ocean,Masked Wolf,11233525
14/09/2021,560348544,Peaches,Justin Bieber Feat. Daniel Caesar & GIV?ON,5231532
14/09/2021,532768662,my ex's best friend,Machine Gun Kelly & blackbear,1719945
14/09/2021,358456126,Navajo,Masego,376325
14/09/2021,577590984,5500 Degrees,EST Gee Feat. Lil Baby,100515
14/09/2021,535548665,Be Alright,Evan Craft,261552
14/09/2021,400965357,Fake I.D,Riton & Kah-Lo,1186531
14/09/2021,379611,Let's Groove,Earth,4048172
14/09/2021,564361520,RAPSTAR,Polo G,1340756
14/09/2021,583860075,Fountains,Drake Feat. Tems,53346
14/09/2021,579875979,SUVs (Black on Black),Jack Harlow & Pooh Shiesty,102528
14/09/2021,579694541,Perfect (Reprise),Camila Cabello & Nicholas Galitzine,93010
14/09/2021,580443527,You Want My Love,Earth,37162
14/09/2021,555285022,Time Today,Moneybagg Yo,786607
14/09/2021,508366740,...And To Those I Love, Thanks For Sticking Around,1272435
14/09/2021,514083981,Strange Effect,Unloved Feat. Raven Violet,195632
14/09/2021,567407114,Touch Down 2 Cause Hell,Hd4president,844933
14/09/2021,583860089,Race My Mind,Drake,29764
14/09/2021,20149020,Kingston Town,UB40,3467984
14/09/2021,575373962,Wrecked,Imagine Dragons,789045
14/09/2021,576945894,Motley Crew,Post Malone,547848
14/09/2021,535306088,Memory I Don't Mess With,Lee Brice,266729
14/09/2021,576782932,WHOLE LOTTA MONEY (Remix),BIA Feat. Nicki Minaj,201082
14/09/2021,563288858,You,Regard,1428870
14/09/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2554489
14/09/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,2011703
14/09/2021,310300106,Love On The Brain,Rihanna,9943344
14/09/2021,580848056,In the Dark,Swae Lee & Jhené Aiko,72405
14/09/2021,569364037,Loco,Justin Quiles,989325
14/09/2021,463939238,Morrow,070 Shake,372203
14/09/2021,540976295,Lil Bit,Nelly & Florida Georgia Line,1011706
14/09/2021,517715261,Go Crazy,Chris Brown & Young Thug,4215042
14/09/2021,544436514,Believe Me,Navos,699747
14/09/2021,578737075,Jail,Kanye West,93307
14/09/2021,578657121,Don't Be Shy,Tiësto & KAROL G,540038
14/09/2021,570401689,I Was On a Boat That Day,Old Dominion,220425
14/09/2021,503576063,Blinding Lights,The Weeknd,22575675
14/09/2021,20056730,Gangsta's Paradise,Coolio Feat. L.V.,12307048
14/09/2021,554795006,Who Want Smoke?,Nardo Wick,305340
14/09/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3775714
14/09/2021,575231739,WUSYANAME [Mixed],Tyler,206334
14/09/2021,450364790,Friday I’m In Love (Recorded At Spotify Studios Nyc),Phoebe Bridgers,310490
14/09/2021,583197973,Believe What I Say,Kanye West,58435
14/09/2021,57738404,Time of the Season,The Zombies,2585744
14/09/2021,580729132,Vaccine,NoCap,53264
14/09/2021,578548773,Pepas (Cristian Reyes Remix),GRBA & Cristian Reyes,213355
14/09/2021,580215604,Ya Supérame (En Vivo),Grupo Firme,138960
14/09/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2701326
14/09/2021,583111545,One Look,Spencer Sutherland,96550
14/09/2021,580848154,Act Up,Rich Brian & EARTHGANG,70250
14/09/2021,575964485,Sobrio,Maluma,532587
14/09/2021,573239716,Woman,Doja Cat,1087984
14/09/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,1096570
14/09/2021,555418199,Complicated,Leela James,216937
14/09/2021,470615067,Loverboy,A-Wall,483043
14/09/2021,371545836,Paranoia,Dave East Feat. Jeezy,73633
14/09/2021,583361955,Blue Notes 2,Meek Mill Feat. Lil Uzi Vert,30059
14/09/2021,567890019,Lost,Maroon 5,517477
14/09/2021,359568795,My Life Is Going On,Cecilia Krull,7858928
14/09/2021,572583713,Yonaguni,Bad Bunny,908904
14/09/2021,471001798,This Is Where It Ends,Alice Boman,80938
14/09/2021,450345277,Ready,Lil Baby Feat. Gunna,240701
14/09/2021,541709647,Quicksand,Morray,1091691
14/09/2021,512721848,Cold Beer Calling My Name,Jameson Rodgers & Luke Combs,229473
14/09/2021,579694540,Am I Wrong,Camila Cabello,84510
14/09/2021,572896529,Forever Tippin,Yung Pooda,75382
14/09/2021,100557257,Stay Ready (What A Life),Jhené Aiko Feat. Kendrick Lamar,468681
14/09/2021,506632290,Physical,Dua Lipa,4312874
14/09/2021,559530353,Thinking 'Bout You,Dustin Lynch Feat. MacKenzie Porter,116982
14/09/2021,573239836,Get Into It (Yuh),Doja Cat,394322
14/09/2021,581828181,Touch Down To Cause Hell (KingMIx),KingDanzz,340895
14/09/2021,536859303,Whiskey And Rain,Michael Ray,192054
14/09/2021,560746534,Wants and Needs [Mixed],Drake Feat. Lil Baby,1084793
14/09/2021,6017940,Neon Moon,Brooks & Dunn,883230
14/09/2021,561571511,Outside (Better Days),MO3 & OG Bobby Billions,314186
14/09/2021,576463523,I am not a woman, I'm a god,51742
14/09/2021,583860087,Pipe Down,Drake,22260
14/09/2021,583198009,Moon,Kanye West,45694
14/09/2021,490675972,Circles,Post Malone,10658615
14/09/2021,511524106,Knowing You,Kenny Chesney,203446
14/09/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,3113457
14/09/2021,88153164,Feeling Good,Nina Simone,4517358
14/09/2021,567517788,Frozen,Circles Bob,842165
14/09/2021,563610551,La Mamá de la Mamá,El Alfa,869889
14/09/2021,466040067,Dance Monkey,Tones And I,39720380
14/09/2021,438342816,Algorhythm,Childish Gambino,89800
14/09/2021,535825899,Forever After All,Luke Combs,635280
14/09/2021,123453646,Don't Tell 'Em,Jeremih Feat. YG,9661887
14/09/2021,583860092,You Only Live Twice,Drake Feat. Lil Wayne & Rick Ross,22263
14/09/2021,10530810,Smells Like Teen Spirit,Nirvana,7894491
14/09/2021,555375589,Waves,Luke Bryan,215402
14/09/2021,445889608,Someone You Loved,Lewis Capaldi,23372190
14/09/2021,385133121,Love Tonight,Shouse,5105975
14/09/2021,20144841,Dreams,Fleetwood Mac,6354611
14/09/2021,564533132,Pareja del Año,Sebastián Yatra & Myke Towers,1608722
14/09/2021,215540,Hotel California,Eagles,8762727
14/09/2021,553362820,A La Antigüita,Calibre 50,220711
14/09/2021,534468438,You Should Probably Leave,Chris Stapleton,187976
14/09/2021,559787093,Country Again,Thomas Rhett,221658
14/09/2021,571127457,Scars in Heaven,Casting Crowns,89009
14/09/2021,530821,Leather And Lace,Stevie Nicks,816077
14/09/2021,497838813,Breathe,Ásgeir,86109
14/09/2021,583860094,7am On Bridle Path,Drake,25738
14/09/2021,566379768,t r a n s p a r e n t s o u l,WILLOW Feat. Travis Barker,431425
14/09/2021,40602165,Luxurious,Gwen Stefani,459468
14/09/2021,549952578,drivers license,Olivia Rodrigo,7484349
14/09/2021,493025931,Strange,Celeste,720585
14/09/2021,581023010,Paralyzed,Sueco,82043
14/09/2021,457204623,I'm a Pop,Chanmina,95548
14/09/2021,584622108,Las Mejores Tendencias y Bailes De Tik Tok,TikTok,274962
14/09/2021,578449926,Have Mercy,Chlöe,47010
14/09/2021,5169256,Witness (1 Hope),Roots Manuva,268152
14/09/2021,90198446,She Knows,J. Cole Feat. Amber Coffman & Cults,1325832
14/09/2021,322353565,Benjamins Burn,Future,66136
14/09/2021,550501097,To Be Loved By You,Parker McCollum,153576
14/09/2021,543351696,Life Goes On,Oliver Tree,664425
14/09/2021,540951142,Damage,H.E.R.,1131618
14/09/2021,532153467,Just About Over You,Priscilla Block,236155
14/09/2021,560348547,Ghost,Justin Bieber,97804
14/09/2021,565079481,Saturday,twenty one pilots,177091
14/09/2021,583663969,La Funka,Ozuna,20372
14/09/2021,577062459,Lifetime [Mixed],Swedish House Mafia Feat. Ty Dolla $ign & 070 Shake,164062
14/09/2021,583962421,range brothers,Baby Keem & Kendrick Lamar,16301
14/09/2021,426321861,Girls It Ain't Easy,MoNa a.k.a Sad Girl,41511
14/09/2021,362980587,Choose Me,BAND-MAID,40966
14/09/2021,560772770,Found,Jacob Banks,45963
14/09/2021,5226965,Don't Look Back In Anger,Oasis,4132540
14/09/2021,313335343,High, PnB Rock,271636
14/09/2021,480497780,Tequila Little Time,Jon Pardi,190306
14/09/2021,40087819,Careless Whisper,George Michael,10081831
14/09/2021,533930348,Cold As You,Luke Combs,104782
15/09/2021,537255883,Essence,Wizkid Feat. Tems,1813067
15/09/2021,552221348,Stay,The Kid LAROI & Justin Bieber,5256532
15/09/2021,385334817,Beggin,Måneskin,6479550
15/09/2021,583860078,Way 2 Sexy,Drake Feat. Future & Young Thug,222728
15/09/2021,568180108,Fancy Like,Walker Hayes,605579
15/09/2021,573386652,Bad Habits,Ed Sheeran,6791425
15/09/2021,580847901,Fire In The Sky,Anderson .Paak,238441
15/09/2021,578340247,INDUSTRY BABY,Lil Nas X & Jack Harlow,2713546
15/09/2021,573239715,You Right,Doja Cat & The Weeknd,1034069
15/09/2021,583860081,Knife Talk,Drake Feat. 21 Savage & Project Pat,125690
15/09/2021,575061784,Pepas,Farruko,2536583
15/09/2021,552136231,Gyalis,Capella Grey,780339
15/09/2021,571007966,Leave Before You Love Me,Marshmello & Jonas Brothers,2668107
15/09/2021,565106878,Kiss Me More,Doja Cat Feat. SZA,5703632
15/09/2021,567763978,love nwantiti [Remix],CKay Feat. Axel & DJ Yo,1714978
15/09/2021,564095960,good 4 u,Olivia Rodrigo,3702368
15/09/2021,573286436,Baddest,Yung Bleu,483560
15/09/2021,508501557,HEARTBREAK ANNIVERSARY,GIV?ON,4150866
15/09/2021,573239739,Need To Know,Doja Cat,2147645
15/09/2021,514260283,Heat Waves,Glass Animals,3290471
15/09/2021,577722304,Wild Side [Mixed],Normani Feat. Cardi B,457401
15/09/2021,581382756,family ties,Baby Keem & Kendrick Lamar,141578
15/09/2021,579595745,Cold Heart (PNAU Remix),Elton John & Dua Lipa,1515785
15/09/2021,460791620,Arcade,Duncan Laurence,6762149
15/09/2021,579903331,Take My Breath,The Weeknd,1179596
15/09/2021,511164515,Love Again,Dua Lipa,2502375
15/09/2021,577458329,Woo Baby,Pop Smoke Feat. Chris Brown,367885
15/09/2021,583197980,Hurricane,Kanye West,189315
15/09/2021,572701645,Late At Night,Roddy Ricch,874017
15/09/2021,542990923,Chosen,Blxst & Tyga Feat. Ty Dolla $ign,898291
15/09/2021,583860090,Fair Trade,Drake Feat. Travis Scott,124090
15/09/2021,575383634,In Da Getto (Mixed),J Balvin & Skrillex,2182561
15/09/2021,564095965,traitor,Olivia Rodrigo,857690
15/09/2021,582434158,Meet Me At Our Spot (Live),WILLOW & Tyler Cole & THE ANXIETY,146465
15/09/2021,569990487,I Like Dat,T-Pain & Kehlani,575518
15/09/2021,583860079,Girls Want Girls,Drake Feat. Lil Baby,114007
15/09/2021,579394748,Skate,Bruno Mars,602298
15/09/2021,568076990,A-O-K,Tai Verdes,584046
15/09/2021,583860063,No Friends In The Industry,Drake,80426
15/09/2021,546919515,WHOLE LOTTA MONEY,BIA,857097
15/09/2021,564094803,deja vu,Olivia Rodrigo,1814801
15/09/2021,556219151,Sharing Locations,Meek Mill Feat. Lil Durk & Lil Baby,165350
15/09/2021,549819945,Jugaste y Sufrí,Eslabon Armado Feat. DannyLux,417370
15/09/2021,570187620,Todo De Ti,Rauw Alejandro,2896716
15/09/2021,565900902,Wockesha,Moneybagg Yo,824218
15/09/2021,566757210,Come Through,H.E.R. Feat. Chris Brown,608370
15/09/2021,580915207,Rumors,Lizzo Feat. Cardi B,307916
15/09/2021,573270699,Wasting Time [Mixed],Brent Faiyaz Feat. Drake,270240
15/09/2021,568200861,EVERY CHANCE I GET,DJ Khaled Feat. Lil Baby & Lil Durk,958931
15/09/2021,577099928,If I Didn't Love You,Jason Aldean & Carrie Underwood,162509
15/09/2021,578289393,Over The Top,Smiley Feat. Drake,255272
15/09/2021,40111843,Somewhere Only We Know,Keane,7273277
15/09/2021,567381450,Happier Than Ever,Billie Eilish,725642
15/09/2021,570569787,Maybach,42 Dugg Feat. Future,282438
15/09/2021,581315745,Shivers,Ed Sheeran,172271
15/09/2021,538322038,Levitating,Dua Lipa Feat. DaBaby,3808205
15/09/2021,556245712,Chasing After You,Ryan Hurd & Maren Morris,367211
15/09/2021,510700753,Save Your Tears,The Weeknd,8314092
15/09/2021,583860076,Love All,Drake Feat. JAY-Z,57214
15/09/2021,573210085,Thot Shit,Megan Thee Stallion,831126
15/09/2021,572573973,Angles,Wale Feat. Chris Brown,304243
15/09/2021,577874712,Don't Go Yet,Camila Cabello,976356
15/09/2021,561764609,Intro,Lil Moe,65616
15/09/2021,581252838,Essence [Mixed],Wizkid Feat. Tems & Justin Bieber,186862
15/09/2021,583860086,TSU,Drake,44530
15/09/2021,558189802,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,435168
15/09/2021,560275260,Leave The Door Open,Bruno Mars,6504141
15/09/2021,582053152,Borrowed Time (From Rick and Morty: Season 5),Rick and Morty & Tennis,61671
15/09/2021,581625769,Summer Of Love,Shawn Mendes & Tainy,346690
15/09/2021,575816802,Memory,Kane Brown & blackbear,224400
15/09/2021,578537341,You Are My High,DJ Snake,195198
15/09/2021,579745872,Volví,Aventura & Bad Bunny,396214
15/09/2021,583860064,N 2 Deep,Drake Feat. Future,41000
15/09/2021,583860077,Champagne Poetry,Drake,51845
15/09/2021,375987572,Loving Is Easy,Rex Orange County Feat. Benny Sings,875170
15/09/2021,536664474,AIN’T SO,Kwame Feat. Arno Faraji,103484
15/09/2021,411626340,Call Out My Name,The Weeknd,4715226
15/09/2021,583860095,Papi’s Home,Drake,40855
15/09/2021,570834839,Butter,BTS,2867950
15/09/2021,491675299,Things A Man Oughta Know,Lainey Wilson,417861
15/09/2021,580481565,Off The Grid,Kanye West,130012
15/09/2021,556102751,MONTERO (Call Me By Your Name),Lil Nas X,7079369
15/09/2021,152739570,The Windmills Of Your Mind,Dusty Springfield,271375
15/09/2021,542730886,telepatía,Kali Uchis,3882682
15/09/2021,521080740,My Boy,Elvie Shane,497043
15/09/2021,90319038,Collard Greens,Schoolboy Q Feat. Kendrick Lamar,2524998
15/09/2021,582458782,LOT OF ME,Lil Tecca,36454
15/09/2021,543181432,WITHOUT YOU,The Kid LAROI,5133965
15/09/2021,583860065,In The Bible,Drake Feat. Lil Durk & GIV?ON,36977
15/09/2021,61922264,White Rabbit,Jefferson Airplane,2603070
15/09/2021,342158320,Dark Red,Steve Lacy,846604
15/09/2021,566885142,Buy Dirt,Jordan Davis Feat. Luke Bryan,126438
15/09/2021,469270443,Astronaut In The Ocean,Masked Wolf,11244494
15/09/2021,560348544,Peaches,Justin Bieber Feat. Daniel Caesar & GIV?ON,5239709
15/09/2021,532768662,my ex's best friend,Machine Gun Kelly & blackbear,1722134
15/09/2021,358456126,Navajo,Masego,379268
15/09/2021,577590984,5500 Degrees,EST Gee Feat. Lil Baby,101570
15/09/2021,535548665,Be Alright,Evan Craft,262938
15/09/2021,400965357,Fake I.D,Riton & Kah-Lo,1189862
15/09/2021,379611,Let's Groove,Earth,4060108
15/09/2021,564361520,RAPSTAR,Polo G,1343597
15/09/2021,583860075,Fountains,Drake Feat. Tems,56872
15/09/2021,579875979,SUVs (Black on Black),Jack Harlow & Pooh Shiesty,104310
15/09/2021,579694541,Perfect (Reprise),Camila Cabello & Nicholas Galitzine,95725
15/09/2021,580443527,You Want My Love,Earth,39105
15/09/2021,555285022,Time Today,Moneybagg Yo,788330
15/09/2021,508366740,...And To Those I Love, Thanks For Sticking Around,1289693
15/09/2021,514083981,Strange Effect,Unloved Feat. Raven Violet,198351
15/09/2021,567407114,Touch Down 2 Cause Hell,Hd4president,848282
15/09/2021,583860089,Race My Mind,Drake,30917
15/09/2021,20149020,Kingston Town,UB40,3474862
15/09/2021,575373962,Wrecked,Imagine Dragons,800851
15/09/2021,576945894,Motley Crew,Post Malone,551011
15/09/2021,535306088,Memory I Don't Mess With,Lee Brice,268654
15/09/2021,576782932,WHOLE LOTTA MONEY (Remix),BIA Feat. Nicki Minaj,202768
15/09/2021,563288858,You,Regard,1432928
15/09/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2559076
15/09/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,2013663
15/09/2021,310300106,Love On The Brain,Rihanna,9947407
15/09/2021,580848056,In the Dark,Swae Lee & Jhené Aiko,75279
15/09/2021,569364037,Loco,Justin Quiles,994433
15/09/2021,463939238,Morrow,070 Shake,374685
15/09/2021,540976295,Lil Bit,Nelly & Florida Georgia Line,1013018
15/09/2021,517715261,Go Crazy,Chris Brown & Young Thug,4217752
15/09/2021,544436514,Believe Me,Navos,709358
15/09/2021,578737075,Jail,Kanye West,95846
15/09/2021,578657121,Don't Be Shy,Tiësto & KAROL G,562396
15/09/2021,570401689,I Was On a Boat That Day,Old Dominion,221906
15/09/2021,503576063,Blinding Lights,The Weeknd,22583443
15/09/2021,20056730,Gangsta's Paradise,Coolio Feat. L.V.,12319079
15/09/2021,554795006,Who Want Smoke?,Nardo Wick,306491
15/09/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3778559
15/09/2021,575231739,WUSYANAME [Mixed],Tyler,207498
15/09/2021,450364790,Friday I’m In Love (Recorded At Spotify Studios Nyc),Phoebe Bridgers,315773
15/09/2021,583197973,Believe What I Say,Kanye West,59926
15/09/2021,57738404,Time of the Season,The Zombies,2587375
